nflId,displayName,position,Team,final_rating
43533.0,Jayron Kearse,FS,DAL,9
44827.0,Malik Hooker,FS,DAL,9
53656.0,Israel Mukuamu,FS,DAL,5
55149.0,Markquese Bell,FS,DAL,1
43436.0,Quinton Jefferson,DE,SEA,1
46487.0,Poona Ford,DE,SEA,9
47812.0,L.J. Collier,DE,SEA,7
52848.0,Myles Adams,DE,SEA,8
54827.0,Joshua Onujiogu,DE,SEA,3
41464.0,Shelby Harris,DT,SEA,1
35562.0,Al Woods,NT,SEA,1
48198.0,Bryan Mone,NT,SEA,9
37792.0,Nick Bellore,LB,SEA,1
38545.0,Bruce Irvin,LB,SEA,2
41947.0,Christian Jones,LB,SEA,2
46117.0,Uchenna Nwosu,LB,SEA,5
47871.0,Cody Barton,LB,SEA,8
48008.0,Darryl Johnson,LB,SEA,3
52435.0,Jordyn Brooks,LB,SEA,9
52456.0,Darrell Taylor,LB,SEA,4
54505.0,Boye Mafe,LB,SEA,7
42827.0,Justin Coleman,CB,SEA,1
43314.0,Artie Burns,CB,SEA,4
44855.0,Sidney Jones,CB,SEA,9
47941.0,Michael Jackson,CB,SEA,6
54574.0,Coby Bryant,CB,SEA,5
54618.0,Tariq Woolen,CB,SEA,6
44818.0,Jamal Adams,SS,SEA,9
46711.0,Ryan Neal,SS,SEA,1
42543.0,Quandre Diggs,FS,SEA,1
44873.0,Josh Jones,FS,SEA,9
52585.0,Michael Danna,DE,KC,1
53887.0,Malik Herring,DE,KC,9
54495.0,George Karlaftis,DE,KC,2
43326.0,Chris Jones,DT,KC,3
46144.0,Derrick Nnadi,DT,KC,9
46618.0,Taylor Stallworth,DT,KC,9
47867.0,Khalen Saunders,DT,KC,1
52792.0,Tershawn Wharton,DT,KC,6
35493.0,Carlos Dunlap,LB,KC,4
42406.0,Frank Clark,LB,KC,1
45045.0,Elijah Lee,LB,KC,1
48259.0,Darius Harris,LB,KC,9
52471.0,Willie Gay,LB,KC,5
53487.0,Nick Bolton,LB,KC,9
54568.0,Leo Chenal,LB,KC,6
46407.0,Chris Lammons,CB,KC,5
47984.0,Rashad Fenton,CB,KC,5
52546.0,L'Jarius Sneed,CB,KC,9
53883.0,Dicaprio Bootle,CB,KC,1
54486.0,Trent McDuffie,CB,KC,1
54600.0,Joshua Williams,CB,KC,8
54708.0,Jaylen Watson,CB,KC,8
43413.0,Deon Bush,SS,KC,9
46137.0,Justin Reid,SS,KC,1
47846.0,Juan Thornhill,FS,KC,1
54527.0,Bryan Cook,FS,KC,9
33131.0,Calais Campbell,DE,BAL,1
35454.0,Jason Pierre-Paul,DE,BAL,4
41363.0,Brent Urban,DE,BAL,7
52578.0,Broderick Washington,DE,BAL,9
52479.0,Justin Madubuike,DT,BAL,9
54541.0,Travis Jones,DT,BAL,1
43694.0,Michael Pierce,NT,BAL,9
48669.0,Isaiah Mack,NT,BAL,1
37145.0,Justin Houston,LB,BAL,7
37778.0,Josh Bynes,LB,BAL,8
40095.0,Steven Means,LB,BAL,3
40096.0,A.J. Klein,LB,BAL,5
40463.0,Brandon Copeland,LB,BAL,4
41279.0,Jeremiah Attaochu,LB,BAL,5
41403.0,Devon Kennard,LB,BAL,5
44859.0,Tyus Bowser,LB,BAL,3
46077.0,Roquan Smith,LB,BAL,3
48364.0,Del'Shawn Phillips,LB,BAL,1
52436.0,Patrick Queen,LB,BAL,9
52506.0,Malik Harrison,LB,BAL,9
53059.0,Kristian Welch,LB,BAL,6
53460.0,Odafe Oweh,LB,BAL,9
41240.0,Kyle Fuller,CB,BAL,1
42361.0,Marcus Peters,CB,BAL,6
44828.0,Marlon Humphrey,CB,BAL,6
54584.0,Jalyn Armour-Davis,CB,BAL,9
54606.0,Damarion Williams,CB,BAL,9
44999.0,Chuck Clark,SS,BAL,5
52627.0,Geno Stone,SS,BAL,9
54479.0,Kyle Hamilton,SS,BAL,1
43366.0,Daryl Worley,FS,BAL,3
44854.0,Marcus Williams,FS,BAL,9
52444.0,Xavier McKinney,FS,BAL,2
53533.0,Brandon Stephens,FS,BAL,9
53819.0,Ar'Darius Washington,FS,BAL,1
44813.0,Myles Garrett,DE,CLE,1
45038.0,Isaac Rochell,DE,CLE,9
47860.0,Chase Winovich,DE,CLE,5
54543.0,Alex Wright,DE,CLE,6
54688.0,Isaiah Thomas,DE,CLE,3
46098.0,Taven Bryan,DT,CLE,1
52496.0,Jordan Elliott,DT,CLE,5
53561.0,Tommy Togiai,DT,CLE,9
54573.0,Perrion Winfrey,DT,CLE,9
41227.0,Jadeveon Clowney,LB,CLE,4
43341.0,Deion Jones,LB,CLE,3
44974.0,Anthony Walker,LB,CLE,5
47863.0,Sione Takitaki,LB,CLE,8
48588.0,Jordan Kunaszyk,LB,CLE,1
52505.0,Jacob Phillips,LB,CLE,9
53481.0,Jeremiah Owusu-Koramoah,LB,CLE,8
53582.0,Tony Fields,LB,CLE,9
46073.0,Denzel Ward,CB,CLE,8
47829.0,Greedy Williams,CB,CLE,4
53018.0,A.J. Green,CB,CLE,1
53455.0,Greg Newsome,CB,CLE,5
54533.0,Martin Emerson,CB,CLE,9
44903.0,John Johnson,SS,CLE,9
52452.0,Grant Delpit,SS,CLE,9
54915.0,D'Anthony Bell,SS,CLE,1
46162.0,Ronnie Harrison,DB,CLE,1
43352.0,Adam Gotsis,DE,JAX,9
44880.0,Dawuane Smoot,DE,JAX,1
35522.0,Corey Peters,DT,JAX,9
43787.0,Roy Robertson-Harris,DT,JAX,9
46249.0,Folorunso Fatukasi,DT,JAX,1
52481.0,Davon Hamilton,DT,JAX,8
46156.0,Arden Key,LB,JAX,1
46269.0,Foyesade Oluokun,LB,JAX,9
52428.0,K'Lavon Chaisson,LB,JAX,3
54466.0,Travon Walker,LB,JAX,2
54492.0,Devin Lloyd,LB,JAX,6
54535.0,Chad Muma,LB,JAX,2
54758.0,De'Shaan Dixon,LB,JAX,7
44902.0,Shaquill Griffin,CB,JAX,5
46456.0,Darious Williams,CB,JAX,1
46700.0,Tre Herndon,CB,JAX,9
53462.0,Tyson Campbell,CB,JAX,4
54687.0,Montaric Brown,CB,JAX,8
44926.0,Rayshawn Jenkins,SS,JAX,9
53494.0,Andre Cisco,SS,JAX,1
48508.0,Andrew Wingard,FS,JAX,1
37097.0,Cameron Jordan,DE,NO,3
44871.0,Tanoh Kpassagnon,DE,NO,8
48537.0,Carl Granderson,DE,NO,9
53457.0,Payton Turner,DE,NO,1
42553.0,Christian Ringo,DT,NO,1
43409.0,David Onyemata,DT,NO,8
46197.0,Kentavius Street,DT,NO,7
48544.0,Shy Tuttle,DT,NO,3
52665.0,Malcolm Roach,DT,NO,9
38607.0,Demario Davis,LB,NO,3
46083.0,Marcus Davenport,LB,NO,1
48027.0,Kaden Elliss,LB,NO,5
52482.0,Zack Baun,LB,NO,1
53489.0,Pete Werner,LB,NO,9
37724.0,Chris Harris,CB,NO,8
41257.0,Bradley Roby,CB,NO,8
42421.0,P.J. Williams,CB,NO,6
44823.0,Marshon Lattimore,CB,NO,5
53505.0,Paulson Adebo,CB,NO,9
54003.0,Bryce Thompson,CB,NO,1
54514.0,Alontae Taylor,CB,NO,6
46378.0,J.T. Gray,SS,NO,1
40017.0,Tyrann Mathieu,FS,NO,2
41502.0,Daniel Sorensen,FS,NO,9
44851.0,Marcus Maye,FS,NO,1
44862.0,Justin Evans,FS,NO,1
43333.0,Jihad Ward,DE,NYG,9
53479.0,Azeez Ojulari,DE,NYG,1
40171.0,Nicholas Williams,DT,NYG,9
41336.0,Justin Ellis,DT,NYG,5
42349.0,Leonard Williams,DT,NYG,4
46543.0,Henry Mondeaux,DT,NYG,1
54612.0,D.J. Davidson,DT,NYG,7
55200.0,Ryder Anderson,DT,NYG,1
47800.0,Dexter Lawrence,NT,NYG,1
43323.0,Jaylon Smith,LB,NYG,7
45352.0,Austin Calitro,LB,NYG,6
47878.0,Oshane Ximines,LB,NYG,8
52663.0,Tae Crowder,LB,NYG,9
53545.0,Elerson Smith,LB,NYG,1
53645.0,Quincy Roche,LB,NYG,3
54470.0,Kayvon Thibodeaux,LB,NYG,8
54611.0,Micah McFadden,LB,NYG,9
55032.0,Tomon Fox,LB,NYG,7
44830.0,Adoree' Jackson,CB,NYG,7
44893.0,Fabian Moreau,CB,NYG,5
47866.0,Justin Layne,CB,NYG,9
52518.0,Darnay Holmes,CB,NYG,1
53500.0,Aaron Robinson,CB,NYG,4
53854.0,Nick McCloud,CB,NYG,2
54546.0,Cordale Flott,CB,NYG,3
40737.0,Tony Jefferson,SS,NYG,1
42376.0,Landon Collins,SS,NYG,3
47891.0,Julian Love,SS,NYG,9
53604.0,Jason Pinnock,SS,NYG,1
54579.0,Dane Belton,SS,NYG,3
52444.0,Xavier McKinney,FS,NYG,1
44886.0,Chris Wormley,DE,PIT,9
52873.0,Delontae Scott,DE,PIT,8
53585.0,Isaiahh Loudermilk,DE,PIT,8
54549.0,DeMarvin Leal,DE,PIT,1
37104.0,Cameron Heyward,DT,PIT,9
44877.0,Larry Ogunjobi,DT,PIT,9
52640.0,Carlos Davis,DT,PIT,1
35449.0,Tyson Alualu,NT,PIT,9
44905.0,Montravius Adams,NT,PIT,1
43325.0,Myles Jack,LB,PIT,7
44842.0,T.J. Watt,LB,PIT,1
44861.0,Ryan Anderson,LB,PIT,1
46902.0,Robert Spillane,LB,PIT,5
47793.0,Devin Bush,LB,PIT,4
48089.0,Malik Reed,LB,PIT,3
52510.0,Alex Highsmith,LB,PIT,3
52971.0,Jamir Jones,LB,PIT,9
44858.0,Quincy Wilson,CB,PIT,2
44878.0,Ahkello Witherspoon,CB,PIT,4
44906.0,Cameron Sutton,CB,PIT,6
45395.0,Arthur Maulet,CB,PIT,1
46114.0,Josh Jackson,CB,PIT,1
46698.0,Levi Wallace,CB,PIT,1
52697.0,James Pierre,CB,PIT,9
43400.0,Miles Killebrew,SS,PIT,1
46080.0,Minkah Fitzpatrick,FS,PIT,9
46097.0,Terrell Edmunds,FS,PIT,1
52904.0,Elijah Riley,FS,PIT,3
53674.0,Tre Norwood,FS,PIT,3
41786.0,Kerry Hyder,DE,SF,4
44938.0,Samson Ebukam,DE,SF,1
46121.0,Kemoko Turay,DE,SF,9
47785.0,Nick Bosa,DE,SF,3
47944.0,Charles Omenihu,DE,SF,2
54526.0,Drake Jackson,DE,SF,7
40048.0,Akeem Spence,DT,SF,9
42360.0,Arik Armstead,DT,SF,2
43092.0,T.Y. McGill,DT,SF,9
43405.0,Hassan Ridgeway,DT,SF,1
48123.0,Kevin Givens,DT,SF,6
52422.0,Javon Kinlaw,DT,SF,4
46139.0,Fred Warner,LB,SF,9
46157.0,Oren Burks,LB,SF,3
47931.0,Dre Greenlaw,LB,SF,6
48117.0,Demetrius Flannigan-Fowles,LB,SF,9
48268.0,Azeez Al-Shaair,LB,SF,3
52835.0,Michael Hoecht,LB,SF,1
41358.0,Dontae Johnson,CB,SF,1
46354.0,Emmanuel Moseley,CB,SF,1
46757.0,Charvarius Ward,CB,SF,2
53531.0,Ambry Thomas,CB,SF,9
53601.0,Deommodore Lenoir,CB,SF,1
54637.0,Samuel Womack,CB,SF,2
46164.0,Tarvarius Moore,SS,SF,9
53609.0,Talanoa Hufanga,SS,SF,1
38868.0,Tashaun Gipson,FS,SF,1
41256.0,Jimmie Ward,FS,SF,3
46349.0,George Odum,FS,SF,9
42826.0,DeShawn Williams,DE,DEN,9
47854.0,Dre'Mont Jones,DE,DEN,1
48170.0,Jonathan Harris,DE,DEN,1
48308.0,Jonathan Kongbo,DE,DEN,3
54581.0,Eyioma Uwazurike,DE,DEN,7
54671.0,Matt Henningsen,DE,DEN,6
40347.0,Mike Purcell,NT,DEN,9
45011.0,D.J. Jones,NT,DEN,1
42403.0,Randy Gregory,LB,DEN,3
42929.0,Alex Singleton,LB,DEN,9
46074.0,Bradley Chubb,LB,DEN,6
46175.0,Josey Jewell,LB,DEN,6
52706.0,Jonas Griffith,LB,DEN,9
53315.0,Aaron Patrick,LB,DEN,1
53534.0,Baron Browning,LB,DEN,6
53668.0,Jonathon Cooper,LB,DEN,7
54529.0,Nik Bonitto,LB,DEN,5
42030.0,K'Waun Williams,CB,DEN,9
42393.0,Ronald Darby,CB,DEN,7
52485.0,Michael Ojemudia,CB,DEN,2
52764.0,Essang Bassey,CB,DEN,1
53438.0,Patrick Surtain,CB,DEN,9
54580.0,Damarri Mathis,CB,DEN,9
35459.0,Kareem Jackson,SS,DEN,1
53581.0,Caden Sterns,SS,DEN,9
43387.0,Justin Simmons,FS,DEN,9
48447.0,P.J. Locke,FS,DEN,1
38551.0,Chandler Jones,DE,LV,6
45203.0,Tashawn Bower,DE,LV,9
47787.0,Clelin Ferrell,DE,LV,9
47889.0,Maxx Crosby,DE,LV,1
53508.0,Malcolm Koonce,DE,LV,2
39997.0,Johnathan Hankins,DT,LV,5
43411.0,Andrew Billings,DT,LV,6
46214.0,Bilal Nichols,DT,LV,9
46387.0,Kendal Vickers,DT,LV,7
54591.0,Neil Farrell,DT,LV,7
54640.0,Matthew Butler,DT,LV,1
42391.0,Denzel Perryman,LB,LV,8
43420.0,Blake Martinez,LB,LV,9
44968.0,Jayon Brown,LB,LV,3
53509.0,Divine Deablo,LB,LV,7
55105.0,Luke Masterson,LB,LV,1
40494.0,Nickell Robey,CB,LV,3
46187.0,Anthony Averett,CB,LV,7
47817.0,Rock Ya-Sin,CB,LV,9
52547.0,Amik Robertson,CB,LV,7
53051.0,Javelin Guidry,CB,LV,1
53596.0,Nate Hobbs,CB,LV,9
55104.0,Sam Webb,CB,LV,3
40039.0,Duron Harmon,SS,LV,1
47810.0,Johnathan Abram,SS,LV,2
48581.0,Roderic Teamer,SS,LV,9
43616.0,Matthias Farley,FS,LV,1
53472.0,Trevon Moehrig,FS,LV,9
43316.0,Kenny Clark,DE,GB,1
43426.0,Dean Lowry,DE,GB,7
54493.0,Devonte Wyatt,DE,GB,9
43338.0,Jarran Reed,NT,GB,1
53602.0,Tedarrell Slaton,NT,GB,9
42381.0,Preston Smith,LB,GB,3
43404.0,De'Vondre Campbell,LB,GB,7
45215.0,Eric Wilson,LB,GB,2
47795.0,Rashan Gary,LB,GB,3
52650.0,Jonathan Garvin,LB,GB,1
52863.0,Krys Barnes,LB,GB,7
52932.0,Ladarius Hamilton,LB,GB,1
53649.0,Isaiah McDuffie,LB,GB,4
54044.0,Kobe Jones,LB,GB,2
54487.0,Quay Walker,LB,GB,9
54644.0,Kingsley Enagbare,LB,GB,6
44911.0,Rasul Douglas,CB,GB,9
46087.0,Jaire Alexander,CB,GB,8
48241.0,Keisean Nixon,CB,GB,6
53458.0,Eric Stokes,CB,GB,7
53607.0,Shemar Jean-Charles,CB,GB,1
47804.0,Darnell Savage,SS,GB,1
42485.0,Adrian Amos,FS,GB,1
45021.0,Rudy Ford,FS,GB,9
43308.0,Shaq Lawson,DE,BUF,9
52462.0,A.J. Epenesa,DE,BUF,1
53459.0,Gregory Rousseau,DE,BUF,2
41341.0,DaQuan Jones,DT,BUF,9
42395.0,Jordan Phillips,DT,BUF,3
43780.0,Brandin Bryant,DT,BUF,3
46232.0,Tim Settle,DT,BUF,6
47792.0,Ed Oliver,DT,BUF,9
55239.0,Prince Emili,DT,BUF,4
55241.0,C.J. Brewer,DT,BUF,1
37075.0,Von Miller,LB,BUF,1
44976.0,Matt Milano,LB,BUF,4
46085.0,Tremaine Edmunds,LB,BUF,6
48482.0,Tyrel Dodson,LB,BUF,1
53490.0,Carlos Basham,LB,BUF,1
54554.0,Terrel Bernard,LB,BUF,2
54696.0,Baylon Spector,LB,BUF,9
46190.0,Taron Johnson,CB,BUF,7
46223.0,Siran Neal,CB,BUF,9
48487.0,Cameron Lewis,CB,BUF,5
52647.0,Dane Jackson,CB,BUF,6
54488.0,Kaiir Elam,CB,BUF,6
54650.0,Christian Benford,CB,BUF,3
55240.0,Ja'Marcus Ingram,CB,BUF,1
40166.0,Jordan Poyer,SS,BUF,1
53641.0,Damar Hamlin,SS,BUF,9
40107.0,Micah Hyde,FS,BUF,1
47964.0,Jaquan Johnson,FS,BUF,9
35452.0,Brandon Graham,DE,PHI,6
44826.0,Derek Barnett,DE,PHI,1
53620.0,Tarron Jackson,DE,PHI,9
38542.0,Fletcher Cox,DT,PHI,3
43378.0,Javon Hargrave,DT,PHI,1
53502.0,Milton Williams,DT,PHI,8
53618.0,Marlon Tuipulotu,DT,PHI,9
53894.0,Marvin Wilson,DT,PHI,3
54478.0,Jordan Davis,DT,PHI,7
37087.0,Robert Quinn,LB,PHI,1
44825.0,Haason Reddick,LB,PHI,4
46188.0,Kyzir White,LB,PHI,8
46199.0,Josh Sweat,LB,PHI,5
48516.0,T.J. Edwards,LB,PHI,9
53663.0,Patrick Johnson,LB,PHI,5
54548.0,Nakobe Dean,LB,PHI,3
54646.0,Kyron Johnson,LB,PHI,3
39984.0,Darius Slay,CB,PHI,8
43351.0,James Bradberry,CB,PHI,9
46194.0,Avonte Maddox,CB,PHI,5
52545.0,Josiah Scott,CB,PHI,1
53552.0,Zech McPhearson,CB,PHI,6
47888.0,Chauncey Gardner-Johnson,SS,PHI,9
47974.0,Marcus Epps,SS,PHI,1
52535.0,K'Von Wallace,FS,PHI,1
43358.0,Yannick Ngakoue,DE,IND,7
45033.0,Ifeadi Odenigbo,DE,IND,8
46133.0,Tyquan Lewis,DE,IND,9
47832.0,Ben Banogu,DE,IND,8
53450.0,Kwity Paye,DE,IND,1
53483.0,Dayo Odeyingbo,DE,IND,7
43296.0,DeForest Buckner,DT,IND,1
44957.0,Grover Stewart,DT,IND,6
47867.0,Khalen Saunders,DT,IND,2
47942.0,Byron Cowart,DT,IND,9
52759.0,Chris Williams,DT,IND,5
54624.0,Eric Johnson,DT,IND,6
46105.0,Shaquille Leonard,LB,IND,9
46304.0,Zaire Franklin,LB,IND,1
47872.0,Bobby Okereke,LB,IND,3
47947.0,E.J. Speed,LB,IND,1
38540.0,Stephon Gilmore,CB,IND,3
45287.0,Kenny Moore,CB,IND,9
46729.0,Brandon Facyson,CB,IND,9
52619.0,Isaiah Rodgers,CB,IND,1
54561.0,Nick Cross,SS,IND,1
38843.0,Rodney McLeod,FS,IND,5
52493.0,Julian Blackmon,FS,IND,1
54704.0,Rodney Thomas,FS,IND,9
44944.0,Deatrich Wise,DE,NE,2
54665.0,Sam Roberts,DE,NE,9
54871.0,DaMarcus Mitchell,DE,NE,1
37308.0,Lawrence Guy,DT,NE,3
46504.0,Daniel Ekuale,DT,NE,9
53467.0,Christian Barmore,DT,NE,1
42433.0,Carl Davis,NT,NE,1
44991.0,Davon Godchaux,NT,NE,9
40000.0,Jamie Collins,LB,NE,1
43435.0,Matt Judon,LB,NE,8
44866.0,Raekwon McMillan,LB,NE,9
46212.0,Ja'Whaun Bentley,LB,NE,9
47826.0,Jahlani Tavai,LB,NE,5
47938.0,Mack Wilson,LB,NE,5
52468.0,Josh Uche,LB,NE,1
52495.0,Anfernee Jennings,LB,NE,6
43522.0,Jalen Mills,CB,NE,6
43700.0,Jonathan Jones,CB,NE,7
52991.0,Myles Bryant,CB,NE,9
53589.0,Shaun Wade,CB,NE,3
54550.0,Marcus Jones,CB,NE,1
54586.0,Jack Jones,CB,NE,9
44837.0,Jabrill Peppers,SS,NE,1
35466.0,Devin McCourty,FS,NE,9
42116.0,Adrian Phillips,FS,NE,2
52445.0,Kyle Dugger,FS,NE,1
53617.0,Joshuah Bledsoe,FS,NE,1
40074.0,William Gholston,DE,TB,1
45063.0,Pat O'Connor,DE,TB,9
46219.0,Genard Avery,DE,TB,4
54498.0,Logan Hall,DE,TB,1
38619.0,Akiem Hicks,DT,TB,1
46159.0,Deadrin Senat,DT,TB,9
42560.0,Rakeem Nunez-Roches,NT,TB,9
46081.0,Vita Vea,NT,TB,1
38588.0,Lavonte David,LB,TB,9
41915.0,Shaquil Barrett,LB,TB,5
43354.0,Carl Nassib,LB,TB,4
47788.0,Devin White,LB,TB,9
47890.0,Anthony Nelson,LB,TB,3
53461.0,Joe Tryon,LB,TB,1
46132.0,Carlton Davis,CB,TB,9
46699.0,Dee Delaney,CB,TB,4
47822.0,Sean Murphy-Bunting,CB,TB,3
47877.0,Jamel Dean,CB,TB,1
54622.0,Zyon McCollum,CB,TB,7
40031.0,Logan Ryan,FS,TB,1
43306.0,Keanu Neal,FS,TB,9
47882.0,Mike Edwards,FS,TB,6
52453.0,Antoine Winfield,FS,TB,8
